team names,name,description,gender,series_number,series_total,attributes,uuid,hash
,alhaji-bello,Rich Hausa business mongul controlling half of cow production in Nigeria.,Male,258,420,hair: none; eyes: squinting; teeth: missing a front tooth; clothing: ankara agbada; accessories: cap; expression: smiling; strength: wealthy; weakness: dishonest,1f0839dd-b4c9-4adb-9328-a2b4ceff999b,ddad0f7ac58c528b9bf30969ec8d87764d4b4e6a35d96e4d42a5ca8634c2cee2
,toju-mafejopami,Toju is a street hustler wey no like stress.,Male,259,420,hair: none; eyes: closed; teeth: white with one gold tooth; clothing: yellow shirt with a blue jean pinafore; accessories: cap; expression: sleeping; strength: street smart; weakness: nonchalance,3c733806-3fd3-4c49-afd1-97f6a0802485,8b931bbf56bce67940a87c622c5fc8bae5ed56d5bb9ad26dd0e43feded68828c
,femi-maserati,"Rich kid who resides in Lekki, known by everybody because he drives a Maserati.",Male,260,420,hair: none; eyes: black and side eyed; teeth: white; clothing: green polo and blue pinafore; accessories: bandana; expression: confident; strength: relatable and easily makes friends; weakness: shouts a lot,dc5bb7ae-6280-4038-a0cc-6f7ba98bc5cf,e817e3e71db55d7e83d2b1c2ce2d7068161ad023e1a09bfbd8650abb2e8f30a1
TEAM POWERDRILL,paul-the-comedian,Paul makes great jokes,Male,261,420,hair:black; eyes: glasses; teeth: none; clothing: black and yellow v neck; expression: cool; strength: trustworthiness; weakness: slow,f8112915-64ca-41e5-9ca4-5b60c47d7a01,428ad60cb5280b5cdaba4986857201ecacd273512f2e6966e37cefbd70aea461
,amina-lagos-housewife,Amina is always showing the rich housewife vibes,Female,262,420,hair:red; eyes: blue; teeth: none; clothing: blue and yellow ankara; expression: straight face; strength: fashionista; weakness: exorbitant,5612f542-d85e-4a2c-8661-20553dfd07bf,15c45dd60375bbaea078164b66d7d7d2cf0fb07cc3ade76dfd3c7280de3e8b21
,kiekie-the-asoebibella,Kiekie is classfied as the life of the party,Female,263,420,hair:purple; eyes: grey; teeth: none; clothing: blue and yellow ankara; expression: smile; strength: helpful ,097014d5-0ef3-46f5-9a9b-5c01f70114b3,2550da86dce406a5c94a9ee31e82d1d4f199bf1e92205a3be855c35e8f4b0c39
,kunle-the-hunter,Kunle goes for the best and hits all his targets at bull's eye,Male,264,420,hair:black; eyes: blue; teeth: none; clothing: one handed yellow ankara; expression: smile; strength: fast; weakness: cannot speak english,b0310fc2-4bed-48e5-abfc-566c964786d7,11d14ec1f672222fabd8286320ac0c4d18b78dd9a6fe1892998ce82560b752ff
,amara-the-hairstylist,Amara is truly your one stop shop for all your hair & beauty needs.,Female,265,420,hair:purple; eyes: grey; teeth: none; clothing: multicolour ankara; expression: none; strength: multitasker; weakness: unfriendly,412345b9-7e04-4102-af7c-5458721ac64d,65295d90f827a4178aab13b56fd9e3e06fa1b1d0c1c56ddb4151f1859dbcb21b
,mary-nail-technician,Mary makes magic with her press-on nails,Female,266,420,hair:red; eyes: grey; teeth: none; clothing: multicolour ankara; expression: none; strength: hustler; weakness: uncoordinated,17ea9c3b-c90f-4023-84d6-d563c098b030,3cd71ae1a619a5fd9d517b46d371504ef324baece72cd09c0e95c9d336a13c1a
,odogwu-oil-contractor,"From Malaysia to Kaduna, Odogwu's oil is known.",Male,267,420,hair:black; eyes: black with glasses; teeth: none; clothing: brown and gold guniea; expression: none; strength: hustler; weakness: taking criticism ,b503bbfb-f972-4d4a-9352-e9dfe6671d36,9e28d105c046fe1bfbd19cb2626b21e1026bb8b160ccc09e8b50a0fe812a799f
,simisola-the-kenteprincess,Simisola rocks kente even in swim outfits,Female,268,420,hair:brown; eyes: blue; teeth: none; clothing: multicolour yellow kente; expression: smiling; strength: patience; weakness: self-criticism,45843017-b421-4413-8e35-7a6ef073f2b9,b3f9957895a6655e34e973a25789b085c1e351385d6ab80cd1e391ff3e85a44d
,mariam-beauty-queen,Beauty is a fairy tale where Mariam appears.,Female,269,420,hair:orange; eyes: grey; teeth: none; clothing: multicolour yellow kente; expression: straight face; strength: disciplined; weakness: inability to delegate,b7d96d97-84c2-485f-b60e-e4e86c4d3b34,ee005a1d1bb75860df4bc8f084b7dfb1c134a24ca299f54820e4ddbcd3e950f3
,obinna-the-musician,Obinna might never be an a-list artist,Male,270,420,hair:black; eyes: black with glasses; teeth: none; clothing: red v-neck ankara; expression: none; strength: delegation; weakness: lack of experience,afdb0299-327c-46b2-9262-faf90f0fcd12,4dadadb94d9fdb4141a8f86066518bc5e50cbbcbe4e307621a68b62a72afc685
,sandra-the-shybaby,Sandra is too shy at parties,Female,271,420,hair:orange; eyes: blue; teeth: none; clothing: yellow off shoulder; expression: none; strength: friendly; weakness: shyness,bfed40a8-74f7-4ada-ae18-975130247efa,928dc34f266ef4cfc6b7d55b4638b286204e9e287e810e9b0eeeddf458e07fa4
,chiamaka-the-dancer,Chiamaka dances so well and earned the Guinness world record.,Female,272,420,hair:black; eyes: grey; teeth: none; clothing: yellow off shoulder; expression: none; strength: creativity; weakness: lack of confidence,43c49497-8d7b-42ef-bb29-769f6c3b0ada,b02602513fd4879c4b00df3cd3531a124da9dc98fe53d6847575e4a7ea7a8bf5
,mensah-fashion-icon,Mensah outfits are always giving us Christopher Hemsworth vibes.,Male,273,420,hair:black; eyes: black with glasses; teeth: none; clothing: gold with kente; expression: none; strength: public speaking; weakness: lack of experience,87ada09b-38ac-475c-8d46-18680c2dc795,43f3c93f12e1495db3e48da909fe507504c86dfef5df98f97bff8ecc7c7d483d
,lucy-the-fumigator,Lucy is nicknamed the pest hilter,Female,274,420,hair:red; eyes: blue; teeth: none; clothing: multicolour ankara; expression: none; strength: determination; weakness: self-criticism,c7269d44-aab3-41e7-a54f-18a14f575a6b,93d30f1c689ba0184b6fba4e708e355eb495d4c9eb4cb21680214e1a96e70be1
,nneka-wedding-planner,Nneka plans the best weddings with great details.,Female,275,420,hair:brown braids; eyes: grey; teeth: none; clothing: multicolour ankara; expression: none; strength: hard worker; weakness:analytical skills,31ac6b7a-e378-4dc3-999d-b9e8d8473f99,2d7cfae839a19f6f0787ea2756baacc5ae19c8c9f6871807a12297d1c97ef9c8
,shakira-the-gangster,Shakira is the most feared criminal.,Female,276,420,hair:brown braids; eyes: grey; teeth: none; clothing: gold and brown; expression: none; strength: intentional; weakness: rash in decisin making,dbdc1351-aa07-46e2-935f-2db071b1b23d,6bac3980197c7c8ff671840cb85fa3e62a7c9f175be6530a23699c170ba1dfee
,lola-afropopping-princess,Lola licks lollipops like an afropop queen,Female,277,420,hair:brown afro; eyes: closed; teeth: none; clothing: black ankara; expression: none; strength: great communicator; weakness:writing,2f5cadae-e423-4478-8220-37b3ac144169,1a4c183fbe950851f16f474493d8c436b6835bb3372710a67de8620cea87802a
,sharon-walking-dead,When tired Sharon walks like the dead,Female,278,420,hair:dark brown; eyes: closed; teeth: open teeth; clothing: blue ankara; expression: loud; strength: people skills; weakness:empathy,1fc37341-7dd1-480c-a01b-a63bee0a2230,e75c60d174a9c1e2ff793a7ba5a18f2e1a65ccd5f2bd012abe319a8f6dfa603a
,olivia-great-teacher,Students enjoys Olivia's classes,Female,279,420,hair:dark brown; eyes: closed; teeth: none; clothing: multicolour ankara; expression: none; strength: empathy; weakness: computer literacy ,cfc4419e-bd46-40f6-9654-632ac1138ff1,c2f7878c190fbd4bbc26efcaa3eb6db9be1b36bf0164490f98dca67a98914c85
,nicole-sleep-warrior,"Nicole holds the sleep award in our community, she wouldn't wake up at the sound of a detonated nuclear bomb.",Female,280,420,hair:black; eyes: closed; teeth: none; clothing: multicolour ankara with red base; expression: none; strength: leadership; weakness: initiative ,710ae821-4603-4124-bd60-a33b515b3b8d,70ebec79d7c512a6a1fb85cec51254395687791fc1e2a195a029ac7f234cf755
TEAM HYDRAULICS,busola-the-shakara,She is a fashion icon that loves luxurious items.,Female,281,420,hair: over-spending,ec4a855a-5ceb-4f1b-bbd7-a995aa45e875,5a9d8aa33a784a21c529a2b0ed9fa3d2a1922ad28457be14f0f3114d0176db75
,bella-the-artist,A lady that host a fashion week show,Female,282,420,hair: perfectionist,48772412-dacb-4984-9e82-8d24fe101265,ca00d2b73f9fc493f49b74c42a3d991e19ff35a1f1750a69b73eb748f28a780e
,queen-the-extrovert,A woman who enjoys being high all the time,Female,283,420,hair: shades; smoking pipe expression: conceited,1712532a-20d9-4ccb-8582-bffd76c9fb67,695b5088f42a07f9133b83dded87e6fe11e6bc3717ae0c48d7f5244acf3a76fb
,mary-toxic-lady,A lady who's toxic around people,Female,284,420,hair: insecurity,bc31af8d-c45d-4797-adfc-596fb22e4e3a,14fa89ac76e77b323cffd42c8967d130fc6f94013a1a3bed7ade1e380860277e
,elizabeth-the-richkid,A university undergraduate from a rich background,Male,285,420,hair: lack of real friends,21fad782-1b6f-4c2d-b157-9fdb9355c876,e914ff178bcf4bd2fc68c2830d23baf011743bf28a939b4e250af2c2225e8762
,larry-the-westerner,A Yoruba Man who smokes his pipe in peace,Male,286,420,hair: cap; smoking pipe expression: lazy,d4984fa6-dabf-409f-839f-76742ec71500,7e9b68af02e807cbc21ef06572c2604c5bb5202fe9a7084192ad7bc3a1fd2c0e
,danjuma-the-shocked,A pensioneer who got told his bank is on distress,Male,287,420,hair: shyness,0187ca7f-f3b1-42ae-9e17-c46d58617608,b89e30a637f5748c05af36838e13616ebcc2d7426597d2962cb723583ff94cfb
,yomi-the-fashionista,Winner of the Lagos GT Bank fashion week.,Male,288,420,hair: lack of wealth,16d256ba-dc4e-4559-ae41-59779f351ad3,2455eedc794cba93911cfa475a61620e10a720c95da89f4dda9baf74238d707f
,ibu-the-importer,A rich trader who imports goods in big market,Male,289,420,hair: irrational,d3edc876-3f2f-4699-a376-0787bb06c5d5,73b9643e82a4b81adaa07ce0f2e25a5ff93fb15cd9a10a9c87238e576934ad25
,massa-the-ghanian,A rich trader who loves giving back to the community,Male,290,420,hair: irrational,9a9a5fbd-7a3c-469c-95f2-50303c2e9fc8,00ef50c24702cc421588fc627987b25ec12628a2f3b32ffe2c9c375f0a404ff5
,james-the-musician,A Nigerian based musician who host shows,Male,291,420,hair: womanizer,0d4ad447-3836-47cd-8387-066b200cda01,08b199dbf3339eac83ae8b11a2f7ffba280b4f15503993bb8c6ec0245c48df4b
,gbenga-titled-man,A chief who is very ambitious in his pursuits,Male,292,420,hair: deceitful,dc6c1a39-ec78-44ca-8296-68c6de7b5de4,af1b9a4774045c385e625bb6a9bd6bf1c0afe901e223771123baf1b5c2c91b5b
,abaga-the-rapper,A flashy millionaire and a music rapper,Male,293,420,hair: recklessness,c428411c-5a06-4b74-bd17-e53b76f9fc6c,7c5b1ea151095bd665a0b94c6fb33bb47be70598ea72026768d4a256a4d9cce3
,izuchukwu-the-fisherman,A fisherman who knows how to paddle well,Male,294,420,hair: drunkard,15e1caf2-06b3-45d8-9b35-f95965b64e34,384061e83aeff4737976a2de9016f21fd5dd0393f049bc6140a165b5b4b6e0a1
,mark-the-philanthropist,A London based philantropist.,Male,295,420,hair: anger issues,b48cbd98-96c2-4ec4-9d17-2c798be5b90f,60c1370dddd9e9966d2cf5cd598dccddc86e848b9c26b221828c5936f3f0c856
,desmond-the-politician,A young politician who just became a minister,Male,296,420,hair: deceitful,c52d4fbb-622b-4e2b-85a9-1a1d0f3d97d6,6d697ea9d8aeea2a7c453b238b23e447806af39d797e0a951b7f1b9de96387bb
,okoro-the-bachelor,A local palm wine tapper with hopes and dreams,Male,297,420,hair: poor,e441439d-49a3-41eb-bf9d-3c7f98c268bf,8204eabc1617a28e57ad066eb1ef6f8cd514be53489cbec49122c865251a4ae6
,saro-the-clothemaker,The yoruba man that stole the king's wife.,Male,298,420,hair: womanizer,7e10af4e-1252-4f96-83a8-78411e152bae,046f4a31364bfaaf849d1aeb3ea88bd939d3eeaa1a5b0f6b0afc8b527629e131
,kalu-the-ichie,A man of wealth with afluence spreading all over the east,Male,299,420,hair: pride,482ab247-73a4-4ff8-9172-732f3d0729b8,ba598e4319a6b142963e8acc00ffe17f526b5786a9bd83561564dd2b559ff7d2
,tamuno-the-prince,An Ijaw prince who is also the heir to the throne,Male,300,420,hair: easily deceived,108447d1-f2d5-4816-8ebb-599286c3fabf,267294471866136b95e4ee76858c187a82fb0ed0ac0b24dffc63e382e9e5de16
TEAM SCALE,wendy-the -banker,"Wendy loves working in the bank, as she gets to meet different people.",Female,301,420,hair: none,587645e2-5ace-11ed-9b6a-0242ac120002,354d597fed267228b1132b92f7ff5a725b689ff462d06843d77af476853e798c
,uduak-the -dark horse,Uduak looks innocent and has the whole apartment bugged,Female,302,420,hair: none ,58764862-5ace-11ed-9b6a-0242ac120002,f585f378db8d9bae66e2be83124844d177746f51877b8a0c75ef3171ef9b6d95
,timeyin-the -eccentic,Timeyin is as eccentric as they come with no care for others opinions,Female,303,420,hair: none ,58764a2e-5ace-11ed-9b6a-0242ac120002,8cb316f726cb304fcbd999a61cfb98504b2a15893e670ea0ab28ab1228d967d9
,omawunmi-the -businesswoman,Omawunmi is a no-nonsense woman with a shop in idumota,Female,304,420,hair: none ,58764b78-5ace-11ed-9b6a-0242ac120002,eae81c4d222e1aabc97d6c05411069b6b4113a81e1a74ac1c02ccf377a8f624e
,halima-the-housewife,Halima loves to bake and cook for her children,Female,305,420,hair: ankara designed with yellow; red and green  accessories: none ,58764d8a-5ace-11ed-9b6a-0242ac120002,4287f912d76464b6ac31f5c6a72d2419528a5ad09635290c42bf900501f5df90
,muna-the -block sister,Muna loves to tell everyone in the block about her younger escapades,Female,306,420,hair: none ,58764ea2-5ace-11ed-9b6a-0242ac120002,c67df4982b614e898c9f8b9e0e94bc9fc8c70b25ac77bd5bcd07263c0537d718
,stella-the -gossip,Nobody gossips on the block like stella when smoking.,Female,307,420,hair: none ,58764fd8-5ace-11ed-9b6a-0242ac120002,75b4ce735ec9a2173cad3f889a1fd9a03cfbbe2500b14f34cfee8b3e87dd129a
,agbani-the-wannabe,Agbani loves to shop antique decorations for her mansion in idi-iroko,Female,308,420,hair: none ,5876542e-5ace-11ed-9b6a-0242ac120002,e1afa0114a49d8cf0b0d8d104a5af6dc6a28dfc8f6436722a817d4700d9e6c4f
,asante-the -warrior,Asante came from a long line of warriors in Ghana,Female,309,420,hair: none ,58765578-5ace-11ed-9b6a-0242ac120002,d49b84389ec8a0324ea85439207c7e61e68e7f1274750b9784719ac53f393ce7
,hilda-the -insomaniac,Hilda prefers to sleep during the day.,Female,310,420,hair: none ,5876569a-5ace-11ed-9b6a-0242ac120002,73b1df751b7d65b80931adb7da95b8b9a9d29a93effb723af4891b29e3077914
,sisi yemi-the -street aunty,Sisi Yemi is everyone's favourite street aunty.,Female,311,420,hair: none ,587657a8-5ace-11ed-9b6a-0242ac120002,5f077099844d9568eb75f2fae76af2df824a41ae41bcbd6f2029ddb199eb029e
,chiamaka-the -bully,Chiamaka hates people in her business and likes to scare the kids on the block,Female,312,420,hair: none ,587658ca-5ace-11ed-9b6a-0242ac120002,7fcfd5ba9bc30512101d51fa5cf4aa9713bd1e91f75738b2fac40e04f70b324e
,gift-the-fashionista,Gift has always been bold and that spreads to her fashion sense too.,Female,313,420,hair: none ,58765adc-5ace-11ed-9b6a-0242ac120002,3a20c5df10ee93b7856e9d8dc649a300d08ee9391a99931067feb96f6153dfb8
,omoyene-the-weirdo,Omoyene likes to murmur to herself and talks about seeing ghosts,Female,314,420,hair: none ,58765bea-5ace-11ed-9b6a-0242ac120002,6542d90439661117fb9a3a84da73d40a129721a5803b8d0114baa29c44698912
,maria-the -freshface,Maria likes to believe the world is sunshine and rainbows while blowing gum,Female,315,420,hair:yellow; greem and red ankara   accessories: none ,58765d02-5ace-11ed-9b6a-0242ac120002,b16514a1699a688cfa661102be4db707019df5ffe0360ecb4fb75c7d58255cb3
,monica-the -smoker,Monica is never found without a pipe and loves to interject in every conversation.,Female,316,420,hair: none ,58765e24-5ace-11ed-9b6a-0242ac120002,59e2c0e747e70e5d115418ea804c064bddc93a32b2d027f13deeee99d6ad65e5
,janet -is always -found singing ,Janet is always found singing in whatever activity she’s doing,Female,317,420,hair: none ,cef902bc-5afc-11ed-9b6a-0242ac120002,c71fe5dbc53c6cb71d6847965568458a4216c6ff5d043eba6ac9cc743facceb4
,emi-the-reggae-girl,EMi is a beautiful dancer; she rules the reggae world.,Female,318,420,hair: none ,cef9060e-5afc-11ed-9b6a-0242ac120002,5974837dd331369b4191a6e3b2b3d6ace195b385002bbed9ad40ee37013ce7ae
,aisha-love-the-life-of-the-party,Aisha always party during the weekend,Female,319,420,hair: none ,cef907a8-5afc-11ed-9b6a-0242ac120002,303bfc715170a2d9e00ae1b1b12473970f7958cb713f57207647089804b6a55e
,amaka-the-tailor,She sews the most beautiful dress in the hood,Female,320,420,hair: none ,cef9091a-5afc-11ed-9b6a-0242ac120002,983379b0ac56d607c7bfa3fc1afb1a40fbcb59c363203d7bfa588ad8beddd8b3
TEAM SANDPAPER,omunyinyi-the-stoic,omunyinyi wears a Kitenge coat,Male,321,420,hair: self-loathing,c2d6a3ac-1d4d-4268-ba7f-4f0f8f50c1ab,a8bb93685a4cb06c9f2c7c872070a8e1d9b67cbc00de7d3e50361242b797e6e3
,kamau-the-sleeper,closed eyes meditating,Male,322,420,hair: always sleepy,20330f5c-40c2-4f6a-b9d8-d1d04fb97daf,9eef872ec581a1be136dd57fc0abc37439a08b651ddf4fa23a5b1beb0cddfb57
,mutiso-the-lastborn,masked up mutiso dozing off,Male,323,420,hair:bald; eyes: pessismist,0706c338-42eb-4d26-84ea-c24b39628200,07ef22c486fab5835e6720c0fe988abed357a6bcc8f4b8d8e6a513d0c56e3071
,omondi-the-vegeterian,omondi wears a green coat,Male,324,420,hair:bald; eyes: anxious,bfb5e8d5-d7a7-4aa8-85e8-d7d9afd4adb3,9bcd9cd3ad64c9006ee43bc0afd9c834fa45681d69946a0bcd2e8750c8fbafe5
,barasa-the-optimist,looks up to the sky and makes a wish,Male,325,420,hair: bald; eyes: immoral,2da4bef4-38cc-4414-99ad-7361fac04b2b,d88ceff74006d41dcf6f3dcaea0019b00343bed457bd8a4d62b22894fabc939a
,mwembu-the-elder,"old but not so old, with yellow his favorite color",Male,326,420,hair: bald; eyes: angry,36181230-6ac9-417f-af5c-23bdd2c25ecb,cd9b63780934daf6efe42c23b2d09aaeed2ea6a8a8e426c59b6892c88fba1372
,mbogi-the-fighter,masked up mbogi after capture,Male,327,420,hair: bald;eyes: rebellious,3a7bc3c4-1463-42ce-84c9-07337da64435,c34363a82b4245a6ff75b3a48626f7dc67e5b555317b3445e67700d3bec7d8ec
,mrosho-the-runner,masked up mrosho,Male,328,420,hair: bald; eyes: destructive,b2ca2c76-3b6d-43f1-8cc9-089b6ab83876,f396ac0342bc5b1033481ea3e6a6c86993a090123250087549a101dede2ecd5f
,milele-the-african,milele with a nice african print in orange,Male,329,420,hair: bald; eyes: failure,644b0259-d75c-456d-934c-ce7c052bad3a,0095f2890b57946dda00764b79bb686deeeb40b60c55690bedd6d5a9a8c1cc11
,olebon-the-oloibon,olebon in customized buba sokoto,Male,330,420,hair: bald; eyes: easily bored,de261efe-731d-461e-b2e4-42edd2f48f72,f74276588c5761be76d0c07c4ff4a20b2a5298a4eab380e92cd411a31dcef98d
,chifu-the-maasai,clothing inspired by maasai shuka,Male,331,420,hair: bald; eyes: selfish,239933c4-7177-4b5b-86e8-e6f952301344,1bea2c41110eabcbbce8e236f1ad21a4a3299383e712e4bc2152c62077f1993f
,mwangaa-the-voice,mwangaa the chief,Male,332,420,hair:  bald; eyes: impatient,49179b62-812d-4d0f-b518-4af7fa79f8bc,663bad6f88891c01a6f01baf8d362009f3f7fc6985f3d1bc5e46fa4590fcf5e2
,waforte-the-first,masked up man who does sleep a lot,Male,333,420,hair: bald; eyes: selfish,871912a8-d96e-4594-b7b3-450d94ee6924,2a83b670d4ff9927a5fc5bf0d156d90101359c9e0cc3b00ddfbd1b59f844f93f
,kariuki-the-prayerful-one,kariuki closes his eyes,Male,334,420,hair: bald; eyes: passive,6a5b6fa6-0f91-4b01-957f-c766945eb704,692b3aa5ef11c7b58383a03e4301650f176b469b8d07a9a094ad391274e494c7
,kenyanese-the-priest,masked up man with with white cloth,Male,335,420,hair: bald; eyes: takes things personally,0706c338-42eb-4d26-84ea-c24b39628200,536ce23a2a01615e299607e2e29a1305b62fd7aad2b30a4956acc57da260164d
,nyimbo-the-singer,glasses and a pot for the night,Female,336,420,hair:dreadlocks; eyes: impatient,d05af807-b3e9-4ad3-8df1-b7864d2daa33,11e70a376c63c41a5324915562e711d5ed0659163b36dc4005b5472a82c7434a
,maathai-the-nobel-winner,mathaai the warrior,Female,337,420,hair: pink afro; eyes:short sighted,0871cb8c-8d56-445d-92c7-01793f327707,24e67221252bfa4402302488fca0e17ab012b5392c50cb35b78fa6169611c148
,tish-the-angry-one,angry tish with specs on,Female,338,420,hair: black huge afro; eyes:greedy,750a89dc-44ff-43bf-8211-b7776f1b5e52,f9d67cff76113b438a55d3c896262ed35148e2e37ac43aaefd86ad33ce1d571c
,wamenza-the-winner,wamenza the leader,Female,339,420,hair: laid back; eyes: impulsive,7348c9ed-4ac9-4785-9434-0a1f0dcaf8d8,a447c52d54e805d07847e5c7b2aa597942b15f92a588d1b31d290f9b31fa4498
,isaya-the-track-king,isaya the traveller,Male,340,420,hair: selfish,41781a16-d2b8-4fc6-a1f4-b9fffc5c95ba,ad5d30f748abb73322f5a24f1093cf5ee3f81973c14d3269afc32de9dd9d9f5e
TEAM RULER,mansur-the-partyrider,Mansur is the life of a party and never caught dulling.,Male,341,420,hair: none; eyes: ash grey; teeth: none;  clothing: agbda; accessories: studs; expression:happy; strength: intelligent; weakness: red whine,78db0f29-3936-4d9c-bb90-3dbf20dba2dd,ea99da64a23c76621578ba0c967ce71a178ee8ee1ba640f59cb3608586ed237e
,tola-the-businessman,Tola loves business and owns several shops in Idumota.,Female,342,420,hair: none; eyes: midnightblack; teeth: none;  clothing: purple blowse; accessories: mask; expression:furious; strength: powerful; weakness: love,1c5d5a6b-cf04-4bf9-978e-22a7e9bc5819,eb4d7c085f3644f1cf3c64faae57fe7bea072c3c250d44d514c0f9fa8b3b0ec4
,abdullahi-the-honorable,"Popularly called ""buje budanu"" a godfather who lavishes money on young gees.",Male,343,420,hair: none; eyes: blue-blackish; teeth: none;  clothing: yoruba attire; accessories: none; expression:anxious; strength: foreseer; weakness:indecision,dd708276-445f-4483-8357-fc08e999328f,a68a33dada2494f8a6d1d2cccd2513bff1faf3c6fb268eeac36106a7a61aa468
,ojukwu-the-badguy,Ojukwu is a business minded guy but fun to be with.,Male,344,420,hair: bald; eyes: eagle eyeball; teeth: none;  clothing: yellow lining blowse; accessories: none; expression: none; strength: good eyes for fashion; weakness: lack will power,76c1eabf-15ea-446a-8426-472982c4d800,3894baf037377ce6175e29f76c2d65f746c705249ea4ed17fd88062754a3cf52
,odunsi-the-egbonadugbo,Odunsi loves to advise and people in the community rely on him.,Male,345,420,hair: none; eyes: dark brown; teeth: none; clothing: one shoulder gown; accessories: none; expression: none; strength: elegant; weakness: easily depressed,2912ab8b-5875-4277-a5c2-a0209aee90ae,4c64a10c424c4b34e7626226671c02b88513bcd734674867b1b2c0caf2901168
,ogogo-the-sugardaddy,A rich oil magnate who loves to solve young women's problems with his millions.,Male,346,420,hair: none; eyes: cat eyes; teeth: none; clothing: purple danshiki; accessories:nose mask; expression: straight face; strength: brave ; weakness: too selfless,aa575f30-04ad-45f9-a798-199465117793,2b016577d89df9925c08c6198035954775dfee671ead788ce0ba1763054c9779
,suli-the-amalaseller,Suli sells amala with respect and people say that's the secret to her sweet food.,Female,347,420,hair: low punk; eyes: cat eyes; teeth: none; clothing:brown babarigai; accessories:none; expression: furious; strength: wealthy; weakness: too emotional,46fd4821-04dd-4f65-9290-c130a00c4c93,f82f510955efb2f3213987e9611096585219e269f1e7de07ae0b4513dd68aad9
,dolapo-the-afrocentric,Dolapo loves African prints and loves to showcase culture.,Female,348,420,hair:bald; eyes: brown; teeth: none; clothing: one sided blowse; accessories: nose mask; expression: none; strength: beautiful; weakness: forgetful,cbab232b-5c62-4df8-867b-018a2e496cd4,f202534ae17005b0a3f50d6db32a5597bc38994a9afe09771b7ba0c1cb5782f6
,danjuma-the-saddist,Danjuma is a grumpy man no one likes to associate with him.,Male,349,420,hair: none; eyes: sky blue; teeth: none; clothing:purple agbada; accessories: neck beads; expression: excited; strength: outspoken; weakness: boring,5a42af57-186e-425b-b6b1-f72bda4911ef,dbddbd1a9f6903b9c520427db9efb09c21a3156206874aed0f40fe60b377e984
,chinedu-the-farmer,A hardworking farmer who has 6 boys who help out on the farm.,Male,350,420,hair: none; eyes: black; teeth: brown; clothing: one sided gown; accessories: none; expression: blushy; strength: easily loved; weakness: get angry easily,9e8a55d7-0d8d-465d-a628-08ddd387a2c6,5fe3a04b6c76345851a2ecd60ea68a911220a81f270f81fe0e9699acfd30c454
,kola-the-baldguy,Kola is every girls dream man because of his hair style.,Male,351,420,hair: low cut; eyes: mouse eyes; teeth: none; clothing: gbariye style; accessories: nose mask; expression: unhappy; strength: good eyes for details; weakness: sluggish,c32f1757-da9c-49e8-bd79-510a42b6971a,314200493a4f48f1cc5cee0670af73028ae97f88121525d8ed24fd5608816fee
,bola-the-bosslady,A lady who supports the boy child by providing scholarship to young talented males.,Female,352,420,hair: low cut; eyes: brown; teeth: none; clothing: short orange gown; accessories: nose mask; expression: none; strength: industrious; weaknes:spend lavishly,09ff910d-a2be-49d5-8b27-b9378458701c,b015d670095e70f31c9077ffb80b6ca162f4da4db2282d1d38ceedca4db07be1
,kunle-the-alienguy,Kunle is special and easily get noticed even in the midst of crowd.,Male,353,420,hair: green punk; eyes: green; teeth: none; clothing: purple agbada; accessories: purple beads; expression: unbothered; strength: very energetic; weaknes:eaaily give in,dea2f5d8-e3ba-4d3f-9a17-0a7edfd0c100,6beed84ff9f4f7162e2328e4c71a4a643abdc0058bdd50b1408b2624db800680
,segun-the-sharp,Segun drives with caution and people love him for that.,Male,354,420,hair: green punk; eyes: black ; teeth: none; clothing: orange buba; accessories: nose mask; expression: bitchy; strength: team player; weaknes: none,f9159a9c-f48d-4aee-bcc1-63c86209f806,cfb47d757de369b383c9296bea00a5d34de054c20c3db26c78a792cb65768c96
,ola-the-hardguy,Ola may be feared but he is such a coolheaded champ.,Male,355,420,hair: none; eyes: closed eyes; teeth: none; clothing: purple buba; accessories: none; expression: sick; strength: quick recovery power; weaknes: get ill frequently,a814fc77-bdfa-4e50-8ba8-3e4e4bcfb3c0,0bcef1ef63971b29eff6d623cff116155796386b5102b88f353360efff0ed981
,emeka-the-chief,Crowd are always at Emeka's house because of his selflessness.,Male,356,420,hair: none; eyes: closed eyes; teeth: none; clothing: pakaja attire; accessories: none; expression: bossing; strength: easily comman respect; weaknes: not a ladies man,195e89c8-0b6f-43ad-9a2c-d20f03439e96,b7020b335810982fac1543c7bf39cc0fc71e628a9e778b1e59511abb00567fb6
,ugochukwu-the-celeb,Ugochukwu is an online celebrity with many followers on social media.,Male,357,420,hair: white blode; eyes: closed eyes; teeth: closed teeth; clothing: black gown; accessories: gold shades; expression: bitchy; strength: enterprising; weaknes: too emotional,74775cda-cff4-4d21-8819-693127598eca,45fc6809d67061fcadf646aec97c2cecd972ab3cdb830a86e93b384f202fbfdb
,adekunle-the-yorubademon,He might be every woman's man but faithful and loyal to one.,Male,358,420,hair: gobi cap; eyes: closed eyes; teeth: closed teeth; clothing: ghana dansiki; accessories: gold shades; expression: owanbe mood; strength: from a walthy home; weaknes: disrespectful,5c98c2d8-3144-4e08-8a0f-9b8d7e4f5aa7,d2ae252354af281ef4e3b009150c9ca5271276ca296d8a2995e01979fd6d1d38
